node_id,cell_type,region,x,y,z,side,cell_class,predicted_nt,coordinate_field
21560,AN07B052,VNC,0.3208446633621828,0.04950976583743804,-0.1355672265643209,L,ascending neuron,acetylcholine,position
21569,IN04B037,VNC,-0.2630498624858213,-0.6668116910359402,0.10670323352549062,L,intrinsic neuron,acetylcholine,position
21588,IN20A.22A010,VNC,-1.00422642447597,0.7364995260810789,-0.1492642602980251,L,intrinsic neuron,acetylcholine,position
21605,AN07B067,VNC,-0.34242584334260456,1.1472769084948025,-0.2827602281026151,R,ascending neuron,acetylcholine,position
21612,Tr flexor MN,motor,0.46883944248488896,1.6488556023431795,-0.4096415308358065,R,motor neuron,glutamate,position
21620,IN03B063,VNC,0.4834050686017061,-0.27988719175847226,0.44538744814083936,R,intrinsic neuron,glutamate,position
21628,AN07B040,VNC,0.32712525444007645,0.06253865158413226,-0.1355672265643209,L,ascending neuron,acetylcholine,position
21637,AN07B064,VNC,0.15754929533694859,1.1519539444038722,-0.502714545426294,L,ascending neuron,acetylcholine,position
21649,IN13A027,VNC,0.18935313951862268,-2.1204344515748095,0.36915176282300294,R,intrinsic neuron,gaba,position
21651,IN08A022,VNC,-0.7770561088925836,0.00033407399350498005,-0.06106872601271035,L,intrinsic neuron,glutamate,position
21665,Fe reductor MN,VNC,-0.7949624749444505,-1.4981214164737324,0.871064530664885,L,motor neuron,glutamate,position
21674,IN19A038,VNC,0.8160091365352642,1.251574809267057,-0.41625619590720514,R,intrinsic neuron,gaba,position
21682,AN06A048,VNC,0.4138508631539693,0.5829591186661902,-0.251090013518343,L,ascending neuron,gaba,position
21687,IN19A027,VNC,0.06414220675295616,-1.3106390913187378,1.4946470469412807,L,intrinsic neuron,gaba,position
21711,IN16B020,VNC,0.620174961542645,-0.012026663766179281,-0.4555432975433908,R,intrinsic neuron,glutamate,position
21718,Sternal adductor MN,motor,0.35044361918672406,1.540749258044968,-0.4769908479264105,R,motor neuron,glutamate,position
21719,IN06A061,VNC,-0.3213123669530898,-0.284163338875336,0.30534363006355175,L,intrinsic neuron,glutamate,position
21781,nan,VNC,-0.006948739064903585,-2.0516820237114843,1.7548906878816601,L,intrinsic neuron,gaba,position
21782,IN04B037,VNC,0.5924468200817316,0.5142735056015663,-0.41892878785524496,R,intrinsic neuron,acetylcholine,position
21808,IN04B041,VNC,-0.35037680438802304,0.6561881380424818,-0.6459654738412294,L,intrinsic neuron,acetylcholine,position
21821,IN06A066,VNC,-0.4984383983094302,0.6069456313998477,-0.08579020153207888,L,intrinsic neuron,gaba,position
21839,IN07B065,VNC,0.335209845082897,0.0635408735646472,-0.1355672265643209,R,intrinsic neuron,acetylcholine,position
21866,IN03A001,VNC,0.15307270382398186,-1.4436673555324206,1.002155165716239,R,intrinsic neuron,acetylcholine,position
21873,IN03B058,VNC,-0.43770374629022485,-0.22055565051198783,0.6282595521854655,L,intrinsic neuron,gaba,position
21874,IN13A021,VNC,0.4272138228941685,1.1738023835790978,-0.7922898829964107,R,intrinsic neuron,gaba,position
21885,IN01A056,VNC,-0.536589648367699,0.4247416753422316,0.08766101589570677,L,intrinsic neuron,acetylcholine,position
21897,IN06A075,VNC,0.20659135758347966,-0.334675326693289,0.133696412200693,R,intrinsic neuron,glutamate,position
21900,AN08B091,VNC,-0.48661217893935393,-1.1001724754106001,0.6767670960423886,R,ascending neuron,acetylcholine,position
21915,IN08B019,VNC,-0.3082834812063956,-0.48447410538092206,0.3420917693490996,R,intrinsic neuron,acetylcholine,position
21931,IN01A066,VNC,-0.26044408533648244,1.3513961185263452,-0.2729384526935687,L,intrinsic neuron,acetylcholine,position
21943,IN02A024,VNC,-0.10423108597355377,0.7568112248861818,-0.29057755955063164,L,intrinsic neuron,glutamate,position
21944,Fe reductor MN,motor,-0.5299081684975994,1.4444691331168327,-0.28723681961558184,L,motor neuron,glutamate,position
21958,IN16B010,VNC,0.42728063769286945,-1.5635331044020075,0.2742747486675886,R,intrinsic neuron,glutamate,position
21991,Ti flexor MN,motor,0.4099756048293115,-2.224131019158755,0.6620678403281695,R,motor neuron,glutamate,position
21992,AN16X041,VNC,-0.38565501810214897,1.439992541603866,-0.3560560622776077,L,ascending neuron,glutamate,position
22004,DNxn118,descending,0.07583479652563047,1.923798498997778,-0.33180229034914616,R,descending neuron,acetylcholine,position
22006,IN08A022,VNC,-0.7792609972497164,-0.000400888792205976,-0.06106872601271035,L,intrinsic neuron,glutamate,position
22061,AN06B067,VNC,-0.1357676709604239,-0.27200304551175475,0.12126885964230776,R,ascending neuron,gaba,position
22075,AN07B064,VNC,0.1624267756421213,1.1586354242739718,-0.502714545426294,L,ascending neuron,acetylcholine,position
22078,IN03B057,VNC,0.468638998088786,-0.2880385971999938,0.44538744814083936,R,intrinsic neuron,glutamate,position
22096,IN06B080,VNC,-0.1904889910965396,0.5438724614261075,-0.20852898674580853,L,intrinsic neuron,gaba,position
22148,IN13B023,VNC,0.0,0.9315319234892864,-0.7449850055161055,L,intrinsic neuron,gaba,position
22173,IN04B041,VNC,-0.2610454185247914,-0.6668116910359402,0.09995493885669003,L,intrinsic neuron,acetylcholine,position
22178,IN08A027,VNC,-0.7749180353341517,-0.00033407399350498005,-0.06106872601271035,L,intrinsic neuron,glutamate,position
22198,IN14A004,VNC,-0.04603539630498625,1.073179296735398,-0.6237829606724987,L,intrinsic neuron,glutamate,position
22210,nan,VNC,0.1103780474540454,1.923798498997778,-0.4798638842705533,R,ascending neuron,acetylcholine,position
22215,Sternal anterior rotator MN,motor,0.14946470469412806,1.6630871544664916,-0.42561026772534455,R,motor neuron,glutamate,position
22218,IN16B021,VNC,0.6294622185620834,-0.008552294233727489,-0.3734947247385677,R,intrinsic neuron,glutamate,position
22225,IN06B085,VNC,-0.18701462156408782,0.5403980918936557,-0.20852898674580853,L,intrinsic neuron,gaba,position
22272,IN06B080,VNC,0.03247199216868406,0.5558323103935858,-0.2412682381092966,R,intrinsic neuron,gaba,position
22273,nan,VNC,-0.2227605388691207,-1.4247587675000388,1.507141414298367,L,intrinsic neuron,glutamate,position
22313,IN08A020,VNC,0.6116894821076184,-1.4859611231101513,0.41191323399164037,R,intrinsic neuron,glutamate,position
22328,IN03B058,VNC,0.48447410538092206,-0.27367341547927965,0.44538744814083936,R,intrinsic neuron,gaba,position
22329,nan,VNC,-0.004142517519461752,-1.6842006308560065,1.656606118992495,L,intrinsic neuron,gaba,position
22330,AN07B067,VNC,0.15594574016812468,1.155027425144118,-0.502714545426294,L,ascending neuron,acetylcholine,position
22349,IN20A.22A003,VNC,0.29391829948568143,-0.8691937163012571,-0.13055611666174619,R,intrinsic neuron,acetylcholine,position
22354,IN12A051,VNC,0.19843995214195814,-0.31409636869338226,0.28890718958310674,R,intrinsic neuron,glutamate,position
22391,IN01A066,VNC,-0.2546311978494958,1.3513961185263452,-0.268060972388396,L,intrinsic neuron,acetylcholine,position
22396,IN04B042,VNC,-0.08405301676585297,-1.6687664123560764,0.886231489970011,L,intrinsic neuron,acetylcholine,position
22397,AN06A048,VNC,-0.48981928927700175,0.6093509641530835,-0.08579020153207888,R,ascending neuron,gaba,position
22417,AN06A066,VNC,0.41572167751759714,0.5815560078934693,-0.251090013518343,L,ascending neuron,gaba,position
22446,IN12B011,VNC,0.03327376975309601,-1.2140917071957984,0.7566107804900788,R,intrinsic neuron,gaba,position
22465,Tr flexor MN,motor,0.485877216153643,-2.058363503581584,0.6751635408735647,R,motor neuron,gaba,position
22469,IN03B073,VNC,-0.486010845751045,0.7376353776589959,0.35024317479062106,L,intrinsic neuron,gaba,position
22515,IN08A025,VNC,-0.49797069471852323,1.4339792097207764,-0.28723681961558184,L,intrinsic neuron,glutamate,position
22538,IN21A008,VNC,-0.33394036390757803,-2.1343987445033172,1.1683903848843171,L,intrinsic neuron,glutamate,position
22545,IN08A022,VNC,-0.7821340335938592,-0.007817331448016532,-0.06106872601271035,L,intrinsic neuron,glutamate,position
22546,IN16B015,VNC,0.28015445095327624,1.3645586338704414,-0.4553428531472878,R,intrinsic neuron,glutamate,position
22568,IN06A066,VNC,0.4145190111409792,0.5794179343350374,-0.251090013518343,R,intrinsic neuron,gaba,position
22574,MNad16,VNC,-0.19803906334975216,-1.4014404027533913,1.4121975853442517,L,motor neuron,glutamate,position
22576,IN06A066,VNC,0.18975402831082866,-0.334675326693289,0.12180337803191572,R,intrinsic neuron,glutamate,position
22580,AN07B070,VNC,0.14872974190841712,1.1433348353714436,-0.502714545426294,L,ascending neuron,acetylcholine,position
22597,AN07B064,VNC,-0.43416256195907205,-1.1001724754106001,0.6551859160619669,R,ascending neuron,acetylcholine,position
22626,IN19A045,VNC,-0.7043616079058999,1.072778407943192,0.3980825706605342,L,intrinsic neuron,gaba,position
22718,Tr flexor MN,motor,-0.8602405332753236,0.20151343288220397,0.12407508118774958,L,motor neuron,glutamate,position
22729,Acc. tr flexor MN,motor,0.3560560622776077,1.5827757664278945,-0.517413801140513,R,motor neuron,glutamate,position
22740,AN07B043,VNC,-0.3281942912192924,1.1411299470143108,-0.2827602281026151,R,ascending neuron,acetylcholine,position
22774,IN03A011,VNC,0.5153425423807823,0.5214226890625728,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
22778,IN13B013,VNC,-0.2750765262520006,-0.184275214817347,-0.4303541184331153,R,intrinsic neuron,gaba,position
22780,IN04B037,VNC,0.09962086486318504,-0.7259427878863216,-0.07423124135680656,R,intrinsic neuron,acetylcholine,position
22786,IN16B014,VNC,-0.7290162686265674,-1.5269185947138617,0.6469008810230433,L,intrinsic neuron,glutamate,position
22822,IN16B015,VNC,0.5932485976661436,-0.21681402178473205,-0.35204717435554794,R,intrinsic neuron,glutamate,position
22825,IN09A025,VNC,0.32558851406995354,-1.1760072719362307,0.3999533850241621,R,intrinsic neuron,gaba,position
22827,AN16X041,VNC,0.2579051229858446,1.354736858461395,-0.4553428531472878,R,ascending neuron,glutamate,position
22834,IN06A075,VNC,-0.3134950355050733,-0.284163338875336,0.30634585204406667,L,intrinsic neuron,glutamate,position
22858,IN16B015,VNC,0.5995960035427381,-1.4860279379088521,0.40569945771244775,R,intrinsic neuron,glutamate,position
22896,AN26X004,VNC,0.1422487064344205,1.923798498997778,-0.4366347095110089,R,ascending neuron,gaba,position
22899,IN20A.22A003,VNC,0.14578989076557328,-1.9189878334913064,0.8887704523206489,R,intrinsic neuron,acetylcholine,position
22919,IN16B015,VNC,-0.8991935609180043,0.30200289012850196,-0.20111254408999799,L,intrinsic neuron,glutamate,position
22939,IN14A004,VNC,-0.2601768261416785,-1.4103935857793246,0.40382864334881985,R,intrinsic neuron,glutamate,position
22960,IN06A062,VNC,0.401089236602079,0.5792174899389344,-0.251090013518343,R,intrinsic neuron,gaba,position
22967,IN11A035,VNC,-0.2756110446416085,-0.26812778718709696,0.4463228553226533,L,intrinsic neuron,glutamate,position
22985,IN16B015,VNC,0.6033376322699939,-1.4859611231101513,0.4050981245241388,R,intrinsic neuron,glutamate,position
22993,IN13B020,VNC,-0.35739235825162763,0.9774336901968705,-0.6550522864645648,R,intrinsic neuron,gaba,position
22994,IN06A078,VNC,-0.5035163230107059,0.6067451870037447,-0.08579020153207888,L,intrinsic neuron,gaba,position
23005,IN21A037,VNC,-0.7567444100874808,0.703092126730581,0.037750361266062744,L,intrinsic neuron,glutamate,position
23042,IN03A009,VNC,0.519017356309337,0.5131376540236493,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
23054,IN03A009,VNC,-0.6206426651335519,0.570331121711702,-0.0,L,intrinsic neuron,acetylcholine,position
23057,nan,VNC,0.18140217847320417,-1.8098792672125799,1.5692791770902932,R,intrinsic neuron,gaba,position
23100,AN07B067,VNC,0.16035551688239041,1.155294684338922,-0.502714545426294,L,ascending neuron,acetylcholine,position
23104,IN06A047,VNC,-0.5080597293223736,0.601199558711562,-0.08579020153207888,L,intrinsic neuron,gaba,position
23106,IN06A066,VNC,0.4138508631539693,0.5752754168155756,-0.251090013518343,R,intrinsic neuron,gaba,position
23117,Tr flexor MN,motor,-0.8410646860481378,-1.5716176950448282,0.7667666298926302,L,motor neuron,glutamate,position
23153,IN13A014,VNC,0.4278819708811784,1.1738023835790978,-0.8087263234768557,R,intrinsic neuron,gaba,position
23158,IN20A.22A017,VNC,0.7558090029056669,0.6207094799322529,-0.5152757275820812,R,intrinsic neuron,glutamate,position
23161,AN02A037,VNC,-0.06888605746072689,0.7568112248861818,-0.31209192473235237,R,ascending neuron,glutamate,position
23164,IN11B030,VNC,0.5651863822117252,-0.268395046381901,0.5455428313936324,R,intrinsic neuron,gaba,position
23166,AN07B067,VNC,-0.33848377021924575,1.1496154264493372,-0.2827602281026151,R,ascending neuron,acetylcholine,position
23190,DNg09,descending,0.13596811535652686,1.923798498997778,-0.3152990350700002,R,descending neuron,acetylcholine,position
23199,IN06A066,VNC,-0.48981928927700175,0.604139409854406,-0.08579020153207888,L,intrinsic neuron,gaba,position
23218,IN12B013,VNC,0.01743866246095996,-1.2140917071957984,0.7452522647109094,R,intrinsic neuron,gaba,position
23220,IN03B074,VNC,0.5081265441210746,0.6406202899451497,0.13256056062277607,R,intrinsic neuron,glutamate,position
23224,IN20A.22A017,VNC,0.7558758177043678,0.6320011809127213,-0.536790092763802,R,intrinsic neuron,glutamate,position
23235,IN13B019,VNC,-0.301134297745389,-1.6481874543561694,0.36260391255030533,R,intrinsic neuron,gaba,position
23240,IN13B024,VNC,-0.35739235825162763,0.9932019826903057,-0.6442282890750035,R,intrinsic neuron,gaba,position
23251,IN16B018,VNC,-0.4483941140823842,0.16449803440185218,-0.5479481641468683,L,intrinsic neuron,glutamate,position
23266,IN20A.22A012,VNC,-1.0630234473328464,0.7804636636263343,-0.18641328837577886,L,intrinsic neuron,acetylcholine,position
23299,Tr flexor MN,motor,-0.4947635843808754,1.7264943984337369,-0.1355672265643209,L,motor neuron,glutamate,position
23312,IN11A026,VNC,0.753537299749833,0.1525381854343739,0.485342697764035,R,intrinsic neuron,acetylcholine,position
23316,IN11A026,VNC,-0.27380704507668163,-0.2741411190701866,0.4463228553226533,L,intrinsic neuron,acetylcholine,position
23328,IN06A066,VNC,-0.4969016579393073,0.6090168901595786,-0.08579020153207888,L,intrinsic neuron,gaba,position
23340,IN02A036,VNC,-0.026124586292089438,-0.7079696070357537,0.40556582811504577,R,intrinsic neuron,glutamate,position
23363,IN08A022,VNC,0.6341392544711532,-0.06641390990879004,-0.3246531068881396,R,intrinsic neuron,glutamate,position
23364,Tr flexor MN,motor,-0.8665211243532173,0.17325077303168265,-0.023451994344049598,L,motor neuron,glutamate,position
23371,IN08A036,VNC,0.6098854825426916,-1.4860279379088521,0.435632487530494,R,intrinsic neuron,glutamate,position
23374,IN21A032,VNC,0.6988159796137172,0.6086160013673726,-0.23311683266777508,R,intrinsic neuron,glutamate,position
23393,IN16B021,VNC,-0.48059884705626427,1.424491508305235,-0.28723681961558184,L,intrinsic neuron,glutamate,position
23431,AN10B001,VNC,-0.24821697717420016,1.923798498997778,-0.35932998741395655,L,ascending neuron,acetylcholine,position
23433,IN17A079,VNC,-0.3255216992712526,0.3447643612971394,-0.07389716736330158,L,intrinsic neuron,acetylcholine,position
23450,IN16B018,VNC,0.7054974594838168,0.2195534285314729,-0.520353652283357,R,intrinsic neuron,glutamate,position
23455,IN16B011,VNC,0.267526453998788,1.356674487623724,-0.4553428531472878,R,intrinsic neuron,glutamate,position
23478,IN14A003,VNC,0.00968814581164442,-1.3950261820780956,0.3076153332193856,L,intrinsic neuron,glutamate,position
23482,IN06A075,VNC,-0.31590036825830914,-0.284163338875336,0.30835029600509656,L,intrinsic neuron,glutamate,position
23500,IN04B036,VNC,-0.07890827726587628,-1.6687664123560764,0.8827571204375593,L,intrinsic neuron,acetylcholine,position
23513,IN16B015,VNC,-0.7562767064965739,-1.4762061624998057,0.7265441210746306,L,intrinsic neuron,glutamate,position
23533,AN16X047,VNC,-0.451534409621331,1.439992541603866,-0.3314014015569402,L,ascending neuron,glutamate,position
23561,IN11A034,VNC,0.56886119614028,0.6005982255232531,0.0569262084932486,R,intrinsic neuron,acetylcholine,position
23573,DNg07,descending,-0.17485432820050656,1.923798498997778,-0.3039405192908308,L,descending neuron,acetylcholine,position
23580,DNg07,descending,0.10984352906443744,1.923798498997778,-0.3426262877387075,R,descending neuron,acetylcholine,position
23582,IN06B085,VNC,-0.1943642494211974,0.5422020914585826,-0.20852898674580853,L,intrinsic neuron,gaba,position
23630,IN13A022,VNC,0.4139844927513713,1.1738023835790978,-0.8297061702689684,R,intrinsic neuron,gaba,position
23641,IN04B042,VNC,0.03527821371412589,-1.7272293612194478,0.8741380114051308,R,intrinsic neuron,acetylcholine,position
23670,IN09A022,VNC,0.13690352253834082,1.223111705020433,-0.4721133676212378,R,intrinsic neuron,gaba,position
23671,IN01B009,VNC,0.44418478176422144,-0.9273225911711236,-0.43289308078375316,R,intrinsic neuron,gaba,position
23698,Acc. ti flexor MN,motor,-0.518148763926224,1.6264726447783457,-0.34723650884907625,L,motor neuron,glutamate,position
23716,IN04B037,VNC,-0.7756529981198627,0.6122908152959274,-0.1491974454993241,L,intrinsic neuron,acetylcholine,position
23721,IN16B015,VNC,-0.9008639308855292,0.267058750407881,-0.1857451403887689,L,intrinsic neuron,glutamate,position
